YE005_4G,YE005H1,4/26/2017,17,10.61805556,17,29.33,46.93,1.13,0.9,2.173587561
YE005_4G,YE005H1,4/26/2017,18,10.70138889,19,21.55,25.74,1.1,0.94,2.114664555
YE005_4G,YE005H1,4/26/2017,19,9.080555556,16,20.43,44.69,0.83,0.99,0.91949451
YE005_4G,YE005H1,4/26/2017,20,6.656944444,12,21.28,36.59,1.37,1.73,0.669703126
YE005_4G,YE005H1,4/26/2017,21,5.575,11,9.76,59.51,2.52,2.71,0.62907958
YE005_4G,YE005H1,4/26/2017,22,4.430555556,9,17.59,40.29,3.61,9.05,0.876837492
YE005_4G,YE005H1,4/26/2017,23,2.191666667,7,11.62,58.87,5.79,16.24,0.284002423
YE005_4G,YE005H2,4/26/2017,0,5.181944444,11,21.46,40.96,0.97,1,0.626451015
YE005_4G,YE005H2,4/26/2017,1,3.884722222,9,47.6,74.46,1.71,2.53,0.908874273
YE005_4G,YE005H2,4/26/2017,2,1.965277778,7,16.95,33.36,0.64,0.79,0.042607546
YE005_4G,YE005H2,4/26/2017,3,2.447222222,7,3.78,89.33,1.38,5.46,0.047218204
YE005_4G,YE005H2,4/26/2017,4,1.501388889,6,27.74,58.58,0.81,0.96,0.149637222
YE005_4G,YE005H2,4/26/2017,5,1.475,5,3.47,53.53,0,0,0.002648592
YE005_4G,YE005H2,4/26/2017,6,1.993055556,6,21.98,43.09,0.84,0.89,0.128538489
YE005_4G,YE005H2,4/26/2017,7,1.5,5,4.95,40.7,0,0,0.004934311
YE005_4G,YE005H2,4/26/2017,8,3.373611111,9,12.77,43.78,1.33,1.18,0.278411627
YE005_4G,YE005H2,4/26/2017,9,1.9125,8,12.75,61.1,0.96,1.97,0.047596574
YE005_4G,YE005H2,4/26/2017,10,2.281944444,8,22.1,45.69,0.97,1.21,0.142938972
YE005_4G,YE005H2,4/26/2017,11,2.856944444,8,21.23,52.58,1,1.33,0.407974243
YE005_4G,YE005H2,4/26/2017,12,2.030555556,7,10.12,24.6,0.6,3.15,0.098400474
YE005_4G,YE005H2,4/26/2017,13,4.438888889,12,16.39,39.94,0.76,1.22,0.35970068
YE005_4G,YE005H2,4/26/2017,14,5.159722222,14,21.61,57.23,1.18,1.39,0.637841821
YE005_4G,YE005H2,4/26/2017,15,4.15,9,19.72,63.16,0.9,1.34,0.232331038
YE005_4G,YE005H2,4/26/2017,16,3.309722222,9,13.57,37.43,1.02,0.88,0.130287886
YE005_4G,YE005H2,4/26/2017,17,3.694444444,10,12.2,36.36,0.68,0.45,0.173598766
YE005_4G,YE005H2,4/26/2017,18,2.505555556,8,13.75,31.55,0.83,0.76,0.241569757
YE005_4G,YE005H2,4/26/2017,19,3.343055556,10,20.84,41.22,1.17,1.5,0.823154688
YE005_4G,YE005H2,4/26/2017,20,2.829166667,9,21.17,41.93,1.71,1.22,0.367435932
YE005_4G,YE005H2,4/26/2017,21,4.005555556,10,14.61,14.75,0.81,1.1,1.210403204
YE005_4G,YE005H2,4/26/2017,22,4.6,10,18.81,31.07,1.55,2.06,0.852811813
YE005_4G,YE005H2,4/26/2017,23,2.977777778,8,27.61,43.87,0.94,1.11,0.846392035
YE005_4G,YE005H3,4/26/2017,0,7.188888889,13,9.98,26.24,1.11,2.53,1.041249394
YE005_4G,YE005H3,4/26/2017,1,6.922222222,13,13.46,43.06,0.73,1.22,1.338582993
